VendorID,passenger_count,trip_distance,PULocationID,DOLocationID,payment_type,fare_amount,tip_amount,day_night,payment_type_1,payment_type_2,payment_type_3,payment_type_4,tip_rate_20
2,1,1.1,238,236,2,8.0,0.0,1,0,1,0,0,0
1,2,1.3,263,141,2,8.0,0.0,1,0,1,0,0,0
2,6,1.64,236,74,2,6.5,0.0,1,0,1,0,0,0
2,1,1.06,170,107,2,5.5,0.0,1,0,1,0,0,0
2,1,2.85,141,143,1,14.0,1.2,1,1,0,0,0,0
1,1,1.6,162,137,2,8.0,0.0,1,0,1,0,0,0
2,3,3.04,236,229,1,14.0,3.7,1,1,0,0,0,1
1,1,0.5,161,161,2,4.0,0.0,1,0,1,0,0,0
2,2,0.6,140,140,1,4.0,2.0,1,1,0,0,0,1
2,1,3.99,13,50,1,16.0,3.36,1,1,0,0,0,1
2,1,12.08,138,234,1,41.5,8.65,1,1,0,0,0,1
2,1,1.19,141,161,1,11.0,2.36,1,1,0,0,0,1
1,1,2.2,262,233,1,10.0,2.15,1,1,0,0,0,1
1,2,1.5,262,140,1,10.5,2.0,1,1,0,0,0,0
2,1,0.45,231,231,1,4.5,1.06,1,1,0,0,0,1
1,1,3.2,249,237,1,19.0,1.5,1,1,0,0,0,0
2,1,0.35,166,166,2,4.0,0.0,1,0,1,0,0,0
2,3,0.43,249,249,1,4.5,1.06,1,1,0,0,0,1
2,1,3.19,263,230,1,16.0,2.0,1,1,0,0,0,0
2,1,1.1,264,264,1,12.0,2.0,1,1,0,0,0,0
2,1,1.2,186,161,1,12.5,1.0,1,1,0,0,0,0
2,1,1.45,142,162,2,10.0,0.0,1,0,1,0,0,0
1,1,0.6,230,161,1,7.5,1.66,1,1,0,0,0,1
1,1,7.6,236,87,1,28.0,2.88,1,1,0,0,0,0
2,5,8.87,138,255,1,36.0,7.36,1,1,0,0,0,1
1,1,5.0,162,88,1,17.5,0.0,1,1,0,0,0,0
2,1,3.09,68,13,1,14.0,2.96,1,1,0,0,0,1
2,2,0.96,170,107,1,5.5,1.26,1,1,0,0,0,1
1,1,1.1,43,230,1,7.0,1.55,1,1,0,0,0,1
2,1,1.44,170,79,1,7.0,1.56,1,1,0,0,0,1
1,1,0.5,230,50,1,4.5,0.72,1,1,0,0,0,0
2,1,0.69,186,234,1,6.5,1.46,1,1,0,0,0,1
1,1,11.9,138,48,2,47.5,0.0,1,0,1,0,0,0
2,1,1.24,142,238,2,6.5,0.0,1,0,1,0,0,0
2,6,0.73,143,143,1,5.5,1.26,1,1,0,0,0,1
1,1,0.9,233,140,1,7.5,1.5,1,1,0,0,0,1
2,6,3.79,143,41,1,15.0,3.16,1,1,0,0,0,1
1,1,0.9,45,87,1,6.5,1.5,1,1,0,0,0,1
2,1,1.51,233,163,1,15.5,2.5,1,1,0,0,0,0
1,1,0.9,114,234,1,5.0,1.15,1,1,0,0,0,1
2,1,0.72,239,239,1,5.5,0.7,1,1,0,0,0,0
2,1,0.71,170,233,1,8.0,2.64,1,1,0,0,0,1
1,1,2.2,125,164,2,14.5,0.0,1,0,1,0,0,0
2,1,1.61,236,163,1,12.0,2.56,1,1,0,0,0,1
2,1,0.55,249,113,2,4.0,0.0,1,0,1,0,0,0
2,1,1.99,90,142,1,12.0,3.84,1,1,0,0,0,1
1,2,0.2,140,140,1,5.5,3.0,1,1,0,0,0,1
1,1,2.4,107,163,1,13.0,2.48,1,1,0,0,0,0
2,1,7.22,140,88,1,24.5,5.06,1,1,0,0,0,1
2,1,0.26,163,163,1,4.5,1.32,1,1,0,0,0,1
1,1,2.6,230,68,2,18.5,0.0,1,0,1,0,0,0
1,1,0.7,142,48,1,5.0,1.45,1,1,0,0,0,1
1,1,20.6,142,132,1,52.0,11.7,1,1,0,0,0,1
2,1,1.04,237,162,1,7.5,1.66,1,1,0,0,0,1
2,1,5.25,179,263,1,28.5,5.0,1,1,0,0,0,0
1,1,2.7,163,113,1,13.0,3.45,1,1,0,0,0,1
2,5,1.05,234,79,1,7.0,1.2,1,1,0,0,0,0
1,1,2.1,143,170,1,18.5,1.0,1,1,0,0,0,0
2,2,1.2,231,12,1,10.0,2.7,1,1,0,0,0,1
2,1,1.03,238,239,2,6.0,0.0,1,0,1,0,0,0
2,2,1.87,233,234,1,11.5,1.0,1,1,0,0,0,0
2,6,0.38,161,161,1,4.0,0.96,1,1,0,0,0,1
2,2,1.88,164,137,1,11.0,2.36,1,1,0,0,0,1
1,1,0.6,211,249,1,5.0,1.0,1,1,0,0,0,1
2,1,1.0,186,68,1,7.0,1.56,1,1,0,0,0,1
1,1,1.3,140,263,1,8.5,1.85,1,1,0,0,0,1
2,1,4.03,161,7,1,18.5,1.0,1,1,0,0,0,0
2,1,0.84,113,144,2,5.5,0.0,1,0,1,0,0,0
1,1,6.3,88,230,2,26.0,0.0,1,0,1,0,0,0
2,1,1.29,114,113,1,9.5,1.5,1,1,0,0,0,0
1,1,1.0,162,140,1,9.0,1.95,1,1,0,0,0,1
1,3,1.4,238,236,1,10.5,2.25,1,1,0,0,0,1
1,1,0.6,161,161,2,7.0,0.0,1,0,1,0,0,0
2,1,1.26,236,263,2,8.5,0.0,1,0,1,0,0,0
2,2,1.04,113,211,2,6.5,0.0,1,0,1,0,0,0
1,2,1.3,68,211,1,8.5,1.85,1,1,0,0,0,1
2,1,0.64,100,164,2,10.0,0.0,1,0,1,0,0,0
1,1,1.6,43,50,1,10.5,0.57,1,1,0,0,0,0
2,1,1.68,107,90,2,15.5,0.0,1,0,1,0,0,0
1,1,9.2,232,138,1,32.0,6.55,1,1,0,0,0,1
2,1,5.89,161,12,2,22.5,0.0,1,0,1,0,0,0
2,1,1.23,236,237,1,11.5,1.84,1,1,0,0,0,0
1,1,0.8,37,36,2,5.5,0.0,1,0,1,0,0,0
1,1,0.9,141,237,2,5.5,0.0,1,0,1,0,0,0
1,2,17.2,132,89,1,51.0,5.0,1,1,0,0,0,0
2,1,1.45,234,48,1,12.0,1.5,1,1,0,0,0,0
1,1,6.2,229,13,1,21.5,4.45,1,1,0,0,0,1
1,1,9.0,162,138,1,33.5,5.0,1,1,0,0,0,0
2,1,1.25,186,163,1,8.5,1.86,1,1,0,0,0,1
2,1,0.0,193,193,1,3.0,0.0,1,1,0,0,0,0
1,1,1.8,142,236,2,11.5,0.0,1,0,1,0,0,0
1,1,1.6,100,249,2,9.5,0.0,1,0,1,0,0,0
1,1,2.6,234,87,1,15.5,2.44,1,1,0,0,0,0
1,2,9.7,230,138,2,33.0,0.0,1,0,1,0,0,0
2,1,1.9,186,142,1,9.5,0.0,1,1,0,0,0,0
2,2,1.24,262,75,2,5.5,0.0,1,0,1,0,0,0
1,1,18.3,132,230,1,52.0,11.7,1,1,0,0,0,1
2,6,0.75,24,41,2,5.0,0.0,1,0,1,0,0,0
2,1,2.1,234,232,1,13.5,1.0,1,1,0,0,0,0
1,1,1.1,68,50,1,8.0,2.6,1,1,0,0,0,1
2,3,1.84,161,236,1,10.0,2.16,1,1,0,0,0,1
2,1,3.45,186,140,1,20.5,5.32,1,1,0,0,0,1
2,2,4.85,239,244,1,19.0,3.96,1,1,0,0,0,1
1,2,2.4,151,141,1,20.5,1.5,1,1,0,0,0,0
2,2,9.31,161,138,1,40.5,11.76,1,1,0,0,0,1
1,1,4.3,143,152,1,15.5,3.25,1,1,0,0,0,1
2,1,0.69,164,170,1,6.0,1.36,1,1,0,0,0,1
1,2,3.0,246,142,1,15.0,2.0,1,1,0,0,0,0
1,3,0.7,186,234,1,6.5,1.8,1,1,0,0,0,1
1,2,3.5,262,145,1,14.5,3.05,1,1,0,0,0,1
2,5,0.62,263,262,2,5.0,0.0,1,0,1,0,0,0
1,1,1.4,211,249,1,7.5,1.65,1,1,0,0,0,1
2,1,1.42,237,236,2,8.5,0.0,1,0,1,0,0,0
1,1,2.7,233,239,2,17.0,0.0,1,0,1,0,0,0
1,1,2.5,140,137,1,10.0,2.7,1,1,0,0,0,1
2,1,9.89,79,138,1,39.0,9.11,1,1,0,0,0,1
1,1,1.5,100,237,1,10.5,2.25,1,1,0,0,0,1
2,2,6.96,161,33,1,28.5,7.32,1,1,0,0,0,1
1,1,1.1,113,90,2,8.0,0.0,1,0,1,0,0,0
2,4,1.13,114,158,1,6.5,1.46,1,1,0,0,0,1
1,1,3.1,13,164,1,19.0,5.9,1,1,0,0,0,1
2,1,2.5,24,236,1,13.0,2.76,1,1,0,0,0,1
2,1,2.94,166,236,1,16.0,3.36,1,1,0,0,0,1
1,1,2.6,74,141,1,16.5,3.45,1,1,0,0,0,1
1,3,3.8,211,141,1,19.5,4.05,1,1,0,0,0,1
2,1,1.02,237,236,1,7.0,2.34,1,1,0,0,0,1
1,1,0.8,263,141,1,7.0,2.0,1,1,0,0,0,1
2,1,0.49,141,141,1,5.5,1.58,1,1,0,0,0,1
1,1,1.4,230,186,2,15.0,0.0,1,0,1,0,0,0
2,1,20.41,237,132,1,52.0,14.64,1,1,0,0,0,1
2,2,0.85,237,141,1,7.5,0.83,1,1,0,0,0,0
2,1,1.04,231,249,1,6.0,1.36,1,1,0,0,0,1
2,2,3.6,138,179,1,15.0,3.16,1,1,0,0,0,1
2,1,0.74,107,113,1,7.0,1.95,1,1,0,0,0,1
2,1,0.49,239,239,2,4.5,0.0,1,0,1,0,0,0
1,1,1.3,48,233,1,11.5,0.0,1,1,0,0,0,0
1,1,1.2,186,107,1,9.5,2.05,1,1,0,0,0,1
1,1,1.0,141,229,2,7.5,0.0,1,0,1,0,0,0
2,1,1.13,141,236,1,7.5,0.83,1,1,0,0,0,0
1,1,1.7,151,166,1,11.0,2.35,1,1,0,0,0,1
2,5,0.71,234,170,1,8.0,2.2,1,1,0,0,0,1
2,1,18.91,132,113,1,52.0,17.57,1,1,0,0,0,1
2,1,2.55,229,236,2,15.5,0.0,1,0,1,0,0,0
1,2,0.8,68,234,1,7.0,1.0,1,1,0,0,0,0
2,5,1.42,43,162,1,9.5,2.06,1,1,0,0,0,1
2,1,9.19,166,138,1,42.5,12.26,1,1,0,0,0,1
2,2,1.21,234,113,2,8.5,0.0,1,0,1,0,0,0
2,1,4.42,90,45,1,19.0,3.96,1,1,0,0,0,1
2,1,5.82,13,233,2,22.5,0.0,1,0,1,0,0,0
1,1,1.5,43,74,1,8.5,2.3,1,1,0,0,0,1
1,1,2.5,186,239,2,14.0,0.0,1,0,1,0,0,0
1,1,2.6,48,237,2,14.0,0.0,1,0,1,0,0,0
2,1,0.93,237,162,1,7.5,1.66,1,1,0,0,0,1
2,3,1.72,148,113,2,9.0,0.0,1,0,1,0,0,0
2,3,1.76,143,238,2,11.5,0.0,1,0,1,0,0,0
2,2,1.22,107,4,1,6.0,1.95,1,1,0,0,0,1
1,1,1.3,75,41,1,6.5,1.65,1,1,0,0,0,1
2,5,1.56,231,249,1,10.5,3.08,1,1,0,0,0,1
2,1,0.75,234,114,1,5.0,1.36,1,1,0,0,0,1
1,1,0.9,100,230,2,6.5,0.0,1,0,1,0,0,0
2,3,0.75,90,48,1,9.0,2.7,1,1,0,0,0,1
1,1,2.9,143,158,1,15.0,2.2,1,1,0,0,0,0
2,6,2.12,170,170,1,13.5,3.06,1,1,0,0,0,1
2,2,2.19,246,114,1,12.0,2.76,1,1,0,0,0,1
2,1,1.13,237,236,1,6.5,1.66,1,1,0,0,0,1
2,6,1.23,164,48,2,14.0,0.0,1,0,1,0,0,0
2,2,2.4,100,239,1,15.0,3.36,1,1,0,0,0,1
2,1,1.23,237,140,2,8.5,0.0,1,0,1,0,0,0
1,1,17.4,10,263,2,52.0,0.0,1,0,1,0,0,0
2,2,1.81,161,141,2,10.5,0.0,1,0,1,0,0,0
1,1,1.3,113,158,1,9.5,2.0,1,1,0,0,0,1
2,1,1.17,68,170,2,11.0,0.0,1,0,1,0,0,0
1,2,1.8,68,142,1,11.5,2.65,1,1,0,0,0,1
2,5,0.68,237,141,2,12.0,0.0,1,0,1,0,0,0
2,3,0.54,68,234,2,4.5,0.0,1,0,1,0,0,0
1,1,0.2,142,142,2,3.5,0.0,1,0,1,0,0,0
2,4,1.04,230,186,1,10.5,2.46,1,1,0,0,0,1
2,1,0.44,237,237,1,4.0,1.16,1,1,0,0,0,1
1,1,3.2,48,79,4,15.5,0.0,1,0,0,0,1,0
2,1,1.03,164,100,1,16.5,3.0,1,1,0,0,0,0
1,1,2.1,170,246,1,11.5,2.65,1,1,0,0,0,1
1,1,30.0,158,132,1,52.0,18.9,1,1,0,0,0,1
2,3,1.7,186,114,1,11.5,2.66,0,1,0,0,0,1
1,4,3.5,144,162,1,19.0,4.0,1,1,0,0,0,1
2,1,1.16,45,232,1,7.0,2.2,1,1,0,0,0,1
1,1,1.2,236,237,1,7.5,1.5,1,1,0,0,0,1
2,3,0.58,113,90,2,4.5,0.0,1,0,1,0,0,0
2,1,8.61,209,179,2,33.0,0.0,1,0,1,0,0,0
2,2,2.76,164,48,2,15.5,0.0,1,0,1,0,0,0
1,1,3.8,144,142,1,25.5,5.45,0,1,0,0,0,1
1,1,1.3,141,137,1,7.0,1.0,0,1,0,0,0,0
2,1,0.94,230,230,1,10.0,3.54,0,1,0,0,0,1
2,5,2.12,236,140,1,11.5,2.66,0,1,0,0,0,1
2,5,2.14,140,161,2,10.0,0.0,0,0,1,0,0,0
1,1,2.8,234,237,1,18.0,3.95,0,1,0,0,0,1
2,5,1.09,141,236,1,6.5,1.66,0,1,0,0,0,1
2,2,2.18,79,87,1,14.5,3.26,0,1,0,0,0,1
1,1,0.0,236,236,1,2.5,30.7,0,1,0,0,0,1
1,1,2.0,158,231,1,13.0,3.7,0,1,0,0,0,1
1,1,2.2,233,142,1,13.0,2.95,0,1,0,0,0,1
2,5,1.94,100,90,2,14.0,0.0,0,0,1,0,0,0
1,1,0.7,170,170,2,4.5,0.0,0,0,1,0,0,0
2,1,2.73,161,224,1,13.0,1.0,0,1,0,0,0,0
2,2,1.23,68,48,1,7.5,1.0,0,1,0,0,0,0
2,1,1.1,107,233,1,7.5,1.0,0,1,0,0,0,0
1,1,1.6,229,224,1,9.0,2.15,0,1,0,0,0,1
1,1,0.8,140,262,1,5.0,1.35,0,1,0,0,0,1
1,1,8.0,142,225,1,34.0,8.95,0,1,0,0,0,1
2,6,0.51,239,239,2,5.5,0.0,0,0,1,0,0,0
1,1,1.8,100,107,1,10.5,1.5,0,1,0,0,0,0
2,1,1.4,114,107,2,8.5,0.0,0,0,1,0,0,0
2,1,1.81,43,186,2,20.5,0.0,0,0,1,0,0,0
2,1,1.18,43,236,1,7.0,1.76,0,1,0,0,0,1
2,1,0.41,162,229,2,4.5,0.0,0,0,1,0,0,0
2,1,1.94,162,142,2,13.5,0.0,0,0,1,0,0,0
1,1,1.4,161,186,1,12.5,1.0,0,1,0,0,0,0
2,5,1.85,100,114,2,9.5,0.0,0,0,1,0,0,0
2,1,14.85,138,133,1,51.5,15.99,0,1,0,0,0,1
2,1,2.44,256,79,1,14.5,3.26,0,1,0,0,0,1
1,1,17.0,132,229,2,52.0,0.0,0,0,1,0,0,0
2,2,0.53,107,79,2,5.0,0.0,0,0,1,0,0,0
2,1,10.66,138,239,1,35.0,8.51,0,1,0,0,0,1
1,1,4.6,164,33,1,22.5,4.85,0,1,0,0,0,1
2,6,1.6,68,246,1,12.0,2.76,0,1,0,0,0,1
1,1,2.7,239,166,1,11.0,2.55,0,1,0,0,0,1
1,1,1.8,68,107,1,10.0,1.77,0,1,0,0,0,0
1,1,4.0,186,13,2,17.5,0.0,0,0,1,0,0,0
2,1,0.93,161,164,1,6.0,1.56,0,1,0,0,0,1
1,1,0.8,237,236,1,5.0,1.55,0,1,0,0,0,1
2,1,2.79,234,233,1,14.5,3.26,0,1,0,0,0,1
1,1,1.8,234,163,1,11.5,2.65,0,1,0,0,0,1
2,5,0.46,164,164,1,5.0,1.0,0,1,0,0,0,1
2,1,2.33,163,262,1,11.5,2.66,0,1,0,0,0,1
1,1,0.9,163,162,1,6.0,0.0,0,1,0,0,0,0
1,1,1.0,114,4,1,7.0,1.2,0,1,0,0,0,0
1,1,0.5,43,237,1,4.0,0.58,0,1,0,0,0,0
1,1,0.5,263,262,1,4.5,1.25,0,1,0,0,0,1
1,1,2.6,163,262,2,13.5,0.0,0,0,1,0,0,0
2,5,1.51,161,237,1,8.5,2.06,0,1,0,0,0,1
1,1,0.9,142,163,1,5.0,1.85,0,1,0,0,0,1
2,1,1.36,249,148,2,8.5,0.0,0,0,1,0,0,0
2,5,7.64,181,236,2,27.0,0.0,0,0,1,0,0,0
1,2,1.9,90,170,1,10.5,2.95,0,1,0,0,0,1
1,1,2.1,163,236,1,9.5,2.0,0,1,0,0,0,1
2,1,1.73,161,141,1,9.5,2.16,0,1,0,0,0,1
2,1,1.32,263,141,1,7.0,1.66,0,1,0,0,0,1
2,6,2.99,141,137,2,13.5,0.0,0,0,1,0,0,0
2,2,0.82,170,233,1,5.5,1.7,0,1,0,0,0,1
1,1,6.1,162,13,1,25.0,4.0,0,1,0,0,0,0
2,2,2.74,161,249,1,12.5,1.5,0,1,0,0,0,0
2,1,2.11,246,107,2,13.0,0.0,0,0,1,0,0,0
1,1,0.6,48,48,2,9.0,0.0,0,0,1,0,0,0
1,1,2.3,68,114,1,10.5,2.36,0,1,0,0,0,1
2,5,5.94,141,114,1,20.0,4.26,0,1,0,0,0,1
1,1,1.5,264,264,1,15.0,3.25,0,1,0,0,0,1
1,1,0.3,161,230,2,3.5,0.0,0,0,1,0,0,0
2,1,1.82,231,234,1,9.5,2.0,0,1,0,0,0,1
1,2,2.7,261,113,2,17.0,0.0,0,0,1,0,0,0
2,2,2.65,229,114,1,16.0,4.32,0,1,0,0,0,1
2,1,1.6,142,229,1,9.0,1.0,0,1,0,0,0,0
1,2,0.9,237,140,2,7.0,0.0,0,0,1,0,0,0
2,3,0.74,114,148,1,5.0,1.26,0,1,0,0,0,1
2,5,1.08,163,143,1,6.5,1.95,0,1,0,0,0,1
2,2,1.61,114,90,1,8.0,1.86,0,1,0,0,0,1
2,5,3.94,75,186,1,19.5,2.5,0,1,0,0,0,0
1,1,1.6,158,234,2,9.0,0.0,0,0,1,0,0,0
2,1,2.26,164,158,1,10.0,2.26,0,1,0,0,0,1
2,4,2.51,163,249,1,11.5,3.2,0,1,0,0,0,1
1,1,2.5,48,238,2,10.5,0.0,0,0,1,0,0,0
1,1,2.3,234,246,1,19.0,4.05,0,1,0,0,0,1
1,2,2.1,142,238,1,10.5,2.35,0,1,0,0,0,1
2,1,2.15,50,246,1,13.5,1.0,0,1,0,0,0,0
2,1,2.59,158,163,1,13.0,1.4,0,1,0,0,0,0
2,1,3.56,231,181,1,16.5,3.56,0,1,0,0,0,1
1,1,1.5,162,186,1,13.0,2.85,0,1,0,0,0,1
1,3,2.5,68,142,1,14.5,2.0,0,1,0,0,0,0
2,1,0.57,138,138,2,4.0,0.0,0,0,1,0,0,0
1,1,5.5,234,49,1,22.0,2.0,0,1,0,0,0,0
1,1,1.2,234,249,1,7.5,2.2,0,1,0,0,0,1
1,1,10.0,161,258,1,33.0,6.86,0,1,0,0,0,1
2,1,1.67,230,142,1,8.5,0.5,0,1,0,0,0,0
1,2,4.5,114,236,1,20.0,2.0,0,1,0,0,0,0
1,1,4.6,79,88,1,16.5,3.55,0,1,0,0,0,1
2,2,1.79,238,142,2,8.0,0.0,0,0,1,0,0,0
2,1,9.34,237,250,2,28.5,0.0,0,0,1,0,0,0
1,1,0.9,162,100,2,9.0,0.0,0,0,1,0,0,0
1,2,2.1,263,237,1,10.5,2.95,0,1,0,0,0,1
2,1,0.5,17,217,1,4.0,0.5,0,1,0,0,0,0
2,1,16.49,132,225,1,45.0,9.26,0,1,0,0,0,1
2,2,2.61,232,68,2,11.5,0.0,0,0,1,0,0,0
2,1,1.33,238,166,1,7.5,1.76,0,1,0,0,0,1
2,1,1.74,141,161,2,9.0,0.0,0,0,1,0,0,0
2,2,2.45,148,45,1,10.0,1.0,0,1,0,0,0,0
1,1,14.3,186,22,1,48.0,9.85,0,1,0,0,0,1
2,6,1.18,100,246,1,10.0,2.26,0,1,0,0,0,1
2,1,6.7,234,188,1,24.0,6.32,0,1,0,0,0,1
1,2,1.1,239,143,2,6.5,0.0,0,0,1,0,0,0
2,1,14.17,138,257,1,41.0,8.46,0,1,0,0,0,1
2,1,4.52,79,262,1,20.5,1.5,0,1,0,0,0,0
1,1,1.2,158,79,1,8.0,1.85,0,1,0,0,0,1
2,1,1.49,114,186,1,7.5,1.76,0,1,0,0,0,1
2,1,2.06,224,234,1,10.0,2.26,0,1,0,0,0,1
1,1,4.3,114,143,1,15.0,3.0,0,1,0,0,0,1
1,1,1.1,170,107,1,6.0,0.0,0,1,0,0,0,0
2,1,1.28,164,233,1,7.5,1.76,0,1,0,0,0,1
2,1,2.43,68,163,1,9.5,2.0,0,1,0,0,0,1
2,1,1.79,107,186,2,9.0,0.0,0,0,1,0,0,0
2,1,18.17,132,48,1,52.0,11.71,0,1,0,0,0,1
1,1,1.2,170,113,1,6.5,1.17,0,1,0,0,0,0
2,1,0.85,114,79,1,6.0,1.46,0,1,0,0,0,1
2,2,1.83,48,229,1,8.5,2.45,0,1,0,0,0,1
2,1,13.0,234,220,1,42.0,0.0,0,1,0,0,0,0
1,1,1.5,68,249,1,7.5,2.0,0,1,0,0,0,1
2,2,3.96,161,151,2,14.5,0.0,0,0,1,0,0,0
1,1,1.0,107,170,2,6.0,0.0,0,0,1,0,0,0
1,1,0.7,264,264,1,5.0,1.25,0,1,0,0,0,1
1,1,0.8,236,262,1,6.0,1.8,0,1,0,0,0,1
2,6,8.96,164,244,1,28.5,8.94,0,1,0,0,0,1
2,1,1.49,234,68,1,8.5,1.96,0,1,0,0,0,1
2,1,5.23,113,225,1,21.0,4.46,0,1,0,0,0,1
1,4,0.8,114,79,1,6.5,1.55,0,1,0,0,0,1
2,1,1.54,161,137,1,8.0,1.86,0,1,0,0,0,1
2,1,2.93,229,114,1,12.5,2.0,0,1,0,0,0,0
2,1,1.28,162,141,1,5.5,1.36,0,1,0,0,0,1
1,2,4.2,140,41,1,15.5,3.35,0,1,0,0,0,1
2,1,2.43,164,50,1,11.0,3.69,0,1,0,0,0,1
2,3,17.04,132,137,1,52.0,14.64,0,1,0,0,0,1
2,1,1.08,42,42,1,6.0,1.46,0,1,0,0,0,1
2,3,3.52,50,151,2,12.5,0.0,0,0,1,0,0,0
1,1,0.9,100,170,1,6.5,3.0,0,1,0,0,0,1
1,1,1.5,164,230,2,8.5,0.0,0,0,1,0,0,0
1,1,2.2,141,74,1,8.0,1.85,0,1,0,0,0,1
1,1,0.8,162,170,1,4.5,2.0,0,1,0,0,0,1
2,1,2.72,114,68,1,10.5,1.18,0,1,0,0,0,0
1,1,4.8,249,236,1,16.5,3.55,0,1,0,0,0,1
2,5,3.1,114,229,1,12.0,3.32,0,1,0,0,0,1
1,1,2.7,79,68,1,11.0,2.45,0,1,0,0,0,1
1,1,4.9,79,238,1,16.0,3.45,0,1,0,0,0,1
1,1,0.4,162,162,1,3.5,0.75,0,1,0,0,0,1
1,1,1.1,48,170,2,7.5,0.0,0,0,1,0,0,0
2,1,0.0,264,112,1,17.3,3.52,0,1,0,0,0,1
2,1,6.48,107,61,1,20.5,4.36,0,1,0,0,0,1
1,1,2.0,107,68,1,8.5,0.2,0,1,0,0,0,0
1,1,1.1,230,186,2,5.0,0.0,0,0,1,0,0,0
2,3,0.44,107,79,2,3.5,0.0,0,0,1,0,0,0
2,1,8.2,236,138,1,26.5,1.68,0,1,0,0,0,0
2,2,1.03,68,90,1,5.0,1.26,0,1,0,0,0,1
2,1,3.97,113,140,1,13.0,2.86,0,1,0,0,0,1
2,2,16.7,132,212,2,46.0,0.0,0,0,1,0,0,0
1,1,0.9,137,100,1,5.5,1.0,0,1,0,0,0,0
1,1,1.8,140,162,1,8.0,1.85,0,1,0,0,0,1
1,3,17.5,230,132,1,52.0,12.44,0,1,0,0,0,1
1,1,3.4,107,236,1,14.5,1.0,0,1,0,0,0,0
1,2,1.8,50,239,2,8.5,0.0,0,0,1,0,0,0
2,1,1.1,239,142,1,6.0,1.7,0,1,0,0,0,1
1,1,18.8,162,132,1,52.0,8.78,0,1,0,0,0,0
2,5,1.69,100,162,1,7.5,2.08,0,1,0,0,0,1
1,1,1.3,263,141,1,6.5,1.45,0,1,0,0,0,1
2,2,1.33,186,107,2,5.5,0.0,0,0,1,0,0,0
2,1,0.73,107,114,1,4.5,0.8,0,1,0,0,0,0
2,1,0.82,151,238,2,5.0,0.0,0,0,1,0,0,0
2,1,4.39,237,166,2,14.5,0.0,0,0,1,0,0,0
1,1,2.6,79,230,1,10.0,2.15,0,1,0,0,0,1
2,6,1.64,170,230,2,10.0,0.0,0,0,1,0,0,0
2,1,0.68,262,236,2,5.5,0.0,1,0,1,0,0,0
1,1,0.9,13,231,1,5.5,1.0,1,1,0,0,0,0
2,1,2.25,166,43,1,10.0,2.7,1,1,0,0,0,1
1,1,0.7,263,141,1,5.0,1.04,1,1,0,0,0,1
2,1,5.4,263,79,1,19.5,3.0,1,1,0,0,0,0
1,1,1.4,170,230,1,9.0,1.95,1,1,0,0,0,1
1,1,3.6,263,161,1,13.5,2.0,1,1,0,0,0,0
2,1,0.52,141,141,1,5.0,1.16,1,1,0,0,0,1
2,6,0.8,164,161,1,6.0,1.36,1,1,0,0,0,1
2,1,17.58,138,231,1,56.0,12.51,1,1,0,0,0,1
2,1,5.29,141,129,1,21.5,4.46,1,1,0,0,0,1
2,1,0.44,141,229,1,3.5,1.0,1,1,0,0,0,1
2,2,2.58,107,87,1,22.0,4.56,1,1,0,0,0,1
2,2,2.25,262,229,1,12.5,2.66,1,1,0,0,0,1
2,1,1.01,186,246,1,8.0,0.0,1,1,0,0,0,0
2,1,4.0,186,261,2,16.0,0.0,1,0,1,0,0,0
1,1,0.6,262,263,1,5.0,1.15,1,1,0,0,0,1
2,1,2.92,144,163,1,15.5,4.08,1,1,0,0,0,1
2,3,0.0,264,114,2,2.5,0.0,1,0,1,0,0,0
2,5,2.4,229,4,1,13.5,3.58,1,1,0,0,0,1
2,1,1.41,162,141,1,12.0,2.56,1,1,0,0,0,1
2,3,1.36,249,234,1,8.5,1.0,1,1,0,0,0,0
1,1,2.9,151,141,1,13.5,2.0,1,1,0,0,0,0
2,1,1.6,137,229,1,11.5,2.46,1,1,0,0,0,1
2,1,1.09,234,164,2,9.0,0.0,1,0,1,0,0,0
2,1,2.73,249,161,1,13.0,2.76,1,1,0,0,0,1
2,1,0.3,236,43,1,4.0,0.96,1,1,0,0,0,1
1,1,1.0,107,233,1,11.0,1.5,1,1,0,0,0,0
2,1,0.51,42,42,1,4.0,0.96,1,1,0,0,0,1
2,1,1.41,238,143,1,7.5,0.0,1,1,0,0,0,0
2,1,2.29,236,236,2,15.0,0.0,1,0,1,0,0,0
1,1,1.4,230,164,1,9.0,1.95,1,1,0,0,0,1
1,1,2.6,68,144,2,14.5,0.0,1,0,1,0,0,0
1,1,0.6,237,161,1,4.5,1.3,1,1,0,0,0,1
1,1,10.0,140,138,1,30.0,7.0,1,1,0,0,0,1
2,2,0.71,236,236,2,5.5,0.0,1,0,1,0,0,0
1,1,0.8,114,158,1,6.0,0.0,1,1,0,0,0,0
1,1,1.0,236,75,1,7.5,1.65,1,1,0,0,0,1
2,3,1.67,68,234,1,15.5,3.26,1,1,0,0,0,1
1,1,0.6,239,238,2,5.0,0.0,1,0,1,0,0,0
2,1,0.92,142,239,2,7.5,0.0,1,0,1,0,0,0
2,1,13.58,10,164,2,52.0,0.0,1,0,1,0,0,0
2,1,1.46,237,236,1,10.5,2.82,1,1,0,0,0,1
2,1,1.01,237,162,1,6.0,1.35,1,1,0,0,0,1
1,2,1.7,263,238,1,10.0,1.0,1,1,0,0,0,0
